row_id,file,line_number,entry_type,speaker_clean,speaker_raw,original_jp,vietnamese,tag_codes,scene_type,notes
729,EV_rinko2.ks,98,dialogue,成瀬 凛子 (Rinko),凛子,凛子「…もっともっと甘やかしたくなっちゃうな。　はい、おっぱいもどうぞ♡」[p],"Rinko「...Tự dưng cô lại muốn chiều chuộng cháu nhiều hơn nữa. Đây, cháu dùng ngực cô luôn đi♡」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
730,EV_rinko2.ks,99,dialogue,成瀬 凛子 (Rinko),#凛子,目の前に、そっと差し出された柔らかそうな乳房。[r]考えるよりも早く、触れたくて仕方がない衝動に導かれる。[p],"Bầu ngực mềm mại được nhẹ nhàng đưa ra trước mắt tôi.[r]Nhanh hơn cả suy nghĩ, tôi bị dẫn dắt bởi sự thôi thúc muốn chạm vào đến không thể kiềm chế nổi.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
731,EV_rinko2.ks,104,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んっ…上手。ね、そのまま…肩の力、抜いて。リラックスして？」[p],"Rinko「Ưm... cháu làm giỏi lắm. Nào, cứ thế nhé... thả lỏng vai ra. Thư giãn đi nào?」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
732,EV_rinko2.ks,106,dialogue,成瀬 凛子 (Rinko),凛子,凛子「何も考えなくていいの。…ただ、感じていて」[p],Rinko「Cháu không cần phải nghĩ ngợi gì đâu. ...Cứ tận hưởng cảm giác đi.」[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
733,EV_rinko2.ks,107,dialogue,日高 舜 (MC),[舜],[舜]「凛子さん、これ以上は…！」[p],"[舜]「Cô Rinko, hơn thế này nữa thì cháu...!」[p]","[舜], [p]",Story_Main,Có tag [p] chuyển trang
734,EV_rinko2.ks,108,dialogue,成瀬 凛子 (Rinko),#凛子,[舜]（や、ヤバい。出る…！）[p],[舜]（Ch-Chết dở. Ra mất...!）[p],"[舜], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
735,EV_rinko2.ks,109,dialogue,成瀬 凛子 (Rinko),#凛子,しかし簡単にイカせてくれるほど彼女は甘くないらしい。[r]笑顔のままキュッと根元を掴み、俺の顔を覗き込んだ。[p],"Nhưng có vẻ cô ấy không dễ dãi đến mức cho tôi ra nhanh như vậy.[r]Vẫn giữ nụ cười trên môi, cô ấy bóp chặt lấy phần gốc dương vật rồi nhìn vào mặt tôi.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
736,EV_rinko2.ks,111,dialogue,成瀬 凛子 (Rinko),凛子,凛子「まだ、我慢。もう少しだけ…私のペースで、ね♡」[p],Rinko「Vẫn phải nhịn nhé. Thêm một chút nữa thôi... cứ theo nhịp độ của cô nhé♡」[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
737,EV_rinko2.ks,112,dialogue,成瀬 凛子 (Rinko),#凛子,すでに心も身体も限界に近いのが、自分でもはっきりわかっていた。[r]ただ触れられるだけで、神経のすべてがそこに集中してしまい、言葉すらまともに出てこない。[p],"Tự bản thân tôi cũng hiểu rõ cả tâm trí lẫn cơ thể đều đã gần đến giới hạn.[r]Chỉ cần bị chạm vào thôi là mọi dây thần kinh đều tập trung hết vào đó, đến cả nói cũng không thành lời.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
738,EV_rinko2.ks,113,dialogue,日高 舜 (MC),[舜],[舜]「…イキたい、です。凛子さん…もう、限界で…」[p],"[舜]「...Cháu muốn ra, lắm rồi. Cô Rinko... cháu đến, giới hạn rồi...」[p]","[舜], [p]",Story_Main,Có tag [p] chuyển trang
739,EV_rinko2.ks,115,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ふふ…もう少し我慢できたら、もっと気持ちよくなれるかもよ？」[p],"Rinko「Khc... nếu cháu nhịn thêm chút nữa, biết đâu sẽ còn sướng hơn thì sao?」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
740,EV_rinko2.ks,116,dialogue,成瀬 凛子 (Rinko),#凛子,囁きと共に、性器は彼女の手に包まれ甘やかされ始める。[r]ぬちゅ、ぐちゅ、とオイルと我慢汁が混ざり合い卑猥な音が響いた。[p],"Cùng với tiếng thì thầm, dương vật của tôi được bàn tay cô ấy bao bọc và bắt đầu chiều chuộng.[r]Dầu massage và dâm dịch đầu cu hòa quyện vào nhau, tạo nên những âm thanh nhóp nhép, lép nhép đầy dâm đãng.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
741,EV_rinko2.ks,117,dialogue,成瀬 凛子 (Rinko),#凛子,すぐにでも欲望を吐き出したいという思いを堪えたまま、[r]俺は夢中で凛子さんの乳首を舐め上げ吸い上げた。そして──[p],"Cố kìm nén khao khát muốn giải tỏa dục vọng ngay lập tức,[r]tôi say sưa liếm láp và mút mát nhũ hoa của cô Rinko. Và rồi──[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
742,EV_rinko2.ks,118,dialogue,日高 舜 (MC),[舜],[舜]「も、もうっ、出る…」[p],"[舜]「Ch-Cháu, ra mất...」[p]","[舜], [p]",Story_Main,Có tag [p] chuyển trang
743,EV_rinko2.ks,120,dialogue,成瀬 凛子 (Rinko),凛子,凛子「じゃあいいよ、出しちゃおうか♡」[p],"Rinko「Vậy thì được rồi, cháu bắn ra đi nào♡」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
744,EV_rinko2.ks,121,dialogue,成瀬 凛子 (Rinko),#凛子,凛子さんの声が耳元で響いた瞬間、頭が真っ白になった。[p],"Khoảnh khắc giọng nói của cô Rinko vang lên bên tai, đầu óc tôi trở nên trống rỗng.[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
745,EV_rinko2.ks,122,dialogue,成瀬 凛子 (Rinko),#凛子,あまりに我慢していたせいで精を吐き出す瞬間に淡い痛みすら感じてしまうほどだ。[r]小さな穴からでは足りないとばかりに、勢いよくビュクビュクと熱と欲が飛び出し凛子さんの手を汚していく。[p],"Vì đã nhịn quá lâu nên khoảnh khắc xuất tinh, tôi thậm chí còn cảm thấy hơi nhói buốt.[r]Như thể cái lỗ nhỏ kia là không đủ, hơi nóng và dục vọng mãnh liệt phun trào thành từng tia, làm vấy bẩn đôi bàn tay của cô Rinko.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
746,EV_rinko2.ks,132,dialogue,成瀬 凛子 (Rinko),凛子,凛子「気持ちよくなれてよかった。……えらかったね」[p],Rinko「Cháu thấy sướng là tốt rồi. ……Cháu giỏi lắm.」[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
747,EV_rinko2.ks,133,dialogue,成瀬 凛子 (Rinko),#凛子,凛子さんの声にも、かすかな震えが混じっていた。[r]目を向けると、彼女の頬はほんのりと赤く染まり、まるで火照りが滲んでいるようだった。[p],"Giọng cô Rinko cũng lẫn chút run rẩy.[r]Đưa mắt nhìn, tôi thấy hai má cô ấy ửng đỏ, tựa như đang lan tỏa sức nóng hầm hập.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
748,EV_rinko2.ks,134,dialogue,成瀬 凛子 (Rinko),#凛子,だけど、このまま気持ちのままに踏み込んでしまえば、きっと上手にかわされてしまう。[r]彼女のペースに身を委ねることが、今はきっと一番大切なこと。[p],"Thế nhưng, nếu cứ thuận theo cảm xúc mà tiến tới lúc này, chắc chắn cô ấy sẽ khéo léo né tránh.[r]Phó mặc bản thân theo nhịp độ của cô ấy, có lẽ đó mới là điều quan trọng nhất bây giờ.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
749,EV_rinko2.ks,135,dialogue,成瀬 凛子 (Rinko),#凛子,俺は何も言わずに、荒い呼吸のままうなずいた。[p],"Tôi không nói gì, chỉ gật đầu trong tiếng thở dốc.[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
750,EV_rinko2.ks,139,dialogue,成瀬 凛子 (Rinko),#凛子,"[font color=""yellow""]テンションが上がった[resetfont][p]","[font color=""yellow""]Chỉ số Hưng phấn đã tăng[resetfont][p]","[font color=""yellow""], [resetfont], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
751,EV_rinko3.ks,30,narration,Dẫn chuyện,,久しぶりの店休日。[r]うつぶせになった凛子さんを見下ろしながら、俺はぺこりと頭を下げた。[p],"Đã lâu rồi tiệm mới có ngày nghỉ.[r]Nhìn xuống cô Rinko đang nằm sấp, tôi cúi gập đầu chào.[p]","[r], [p]",Story_Main,Có tag [r] xuống dòng | Có tag [p] chuyển trang
752,EV_rinko3.ks,31,narration,Dẫn chuyện,,緊張しながらオイルを両手に塗り、柔らかな肌に触れる。[r]ムチムチとした凛子さんの体は俺の手のひらを程よく押し返してくれた。[p],"Vừa hồi hộp thoa dầu massage lên hai tay, tôi vừa chạm vào làn da mềm mại.[r]Cơ thể đẫy đà của cô Rinko tạo ra một lực đẩy vừa phải phản hồi lại lòng bàn tay tôi.[p]","[r], [p]",Story_Main,Có tag [r] xuống dòng | Có tag [p] chuyển trang
753,EV_rinko3.ks,33,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ん…気持ちいいよ、上手だね[舜]くん」[p],"Rinko「Ưm... dễ chịu lắm, cháu làm giỏi lắm Shun-kun.」[p]","[舜], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
754,EV_rinko3.ks,34,dialogue,成瀬 凛子 (Rinko),#凛子,今日までマッサージの仕方を学び、ようやく実践練習ができるのだ。[r]いいところを見せなくてはと思うと余計に肩に力が入ってしまう。[p],"Từ bữa đó đến nay tôi đã học cách massage, và cuối cùng cũng được thực hành.[r]Càng nghĩ phải thể hiện thật tốt, vai tôi lại càng thêm căng cứng.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
755,EV_rinko3.ks,36,dialogue,成瀬 凛子 (Rinko),凛子,凛子「リラックスだよ、[舜]くん。緊張はお客さんに伝わっちゃうから」[p],"Rinko「Thả lỏng ra nào, Shun-kun. Sự căng thẳng của cháu sẽ truyền sang khách hàng đấy.」[p]","[舜], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
756,EV_rinko3.ks,37,dialogue,日高 舜 (MC),[舜],[舜]「はい…！」[p],[舜]「Vâng...!」[p],"[舜], [p]",Story_Main,Có tag [p] chuyển trang
757,EV_rinko3.ks,38,dialogue,成瀬 凛子 (Rinko),#凛子,太ももを上に撫で上げた瞬間、凛子さんの体がびくりと反応する。[p],"Khoảnh khắc tôi vuốt ngược lên phần đùi, cơ thể cô Rinko giật thót phản ứng lại.[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
758,EV_rinko3.ks,40,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んっ…♡」[p],Rinko「Ưm...♡」[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
759,EV_rinko3.ks,41,dialogue,成瀬 凛子 (Rinko),#凛子,[舜]（今の反応…めちゃくちゃエロかったぞ…）[p],[舜]（Phản ứng vừa rồi... nghe dâm đãng cực kỳ...）[p],"[舜], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
760,EV_rinko3.ks,42,dialogue,成瀬 凛子 (Rinko),#凛子,オイルで艶々と光った太ももとお尻が眩しい。[r]緊張がなくなっていくと同時に、徐々にいやらしい気持ちが膨らみ始めた。[p],"Cặp đùi và bờ mông bóng nhẫy dầu massage thật chói mắt.[r]Sự căng thẳng dần tan biến, đồng thời những suy nghĩ đen tối cũng bắt đầu nảy nở.[p]","[r], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [r] xuống dòng | Có tag [p] chuyển trang"
761,EV_rinko3.ks,43,dialogue,成瀬 凛子 (Rinko),#凛子,いけないと思いつつも、凛子さんの足にわざと固くなった下半身を押し付ける。[p],"Dù biết là không nên, nhưng tôi vẫn cố tình ép phần thân dưới đã cương cứng của mình vào chân cô Rinko.[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
762,EV_rinko3.ks,44,dialogue,日高 舜 (MC),[舜],[舜]「す、すいません…」[p],[舜]「Ch-Cháu xin lỗi...」[p],"[舜], [p]",Story_Main,Có tag [p] chuyển trang
763,EV_rinko3.ks,46,dialogue,成瀬 凛子 (Rinko),凛子,凛子「平気。　仕方ないよ、男の子だもん」[p],"Rinko「Không sao đâu. Cháu là con trai mà, biết làm sao được chứ.」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
764,EV_rinko3.ks,47,dialogue,日高 舜 (MC),[舜],[舜]「凛子さんの中に入りたいです」[p],[舜]「Cháu muốn vào bên trong cô Rinko.」[p],"[舜], [p]",Story_Main,Có tag [p] chuyển trang
765,EV_rinko3.ks,49,dialogue,成瀬 凛子 (Rinko),凛子,凛子「えっ…？」[p],Rinko「Hả...?」[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
766,EV_rinko3.ks,50,dialogue,成瀬 凛子 (Rinko),#凛子,凛子さんは驚きの声を上げ、体を起こした。[p],Cô Rinko cất tiếng ngạc nhiên rồi ngồi bật dậy.[p],[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
767,EV_rinko3.ks,56,dialogue,成瀬 凛子 (Rinko),凛子,凛子「もし良かったら、手でしてあげようか？」[p],"Rinko「Nếu cháu muốn, cô dùng tay làm cho cháu nhé?」[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
768,EV_rinko3.ks,57,dialogue,日高 舜 (MC),[舜],[舜]「…いえ。そうじゃなくて。ちゃんと、凛子さんと繋がりたいんです。セックスがしたい」[p],[舜]「...Không. Không phải vậy đâu. Cháu muốn thực sự hòa quyện cùng cô Rinko cơ. Cháu muốn làm tình.」[p],"[舜], [p]",Story_Main,Có tag [p] chuyển trang
769,EV_rinko3.ks,58,dialogue,成瀬 凛子 (Rinko),#凛子,その言葉に、凛子さんの表情がわずかに曇った。[p],"Nghe vậy, nét mặt cô Rinko thoáng chùng xuống.[p]",[p],Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
770,EV_rinko3.ks,60,dialogue,成瀬 凛子 (Rinko),#凛子,"[chara_mod name=""kyara_rinko_sabun"" cross=""false"" time=""500"" storage=""chara/180/ADV_rinko_00_06c.gif""]凛子「それだけは…ダメ。ね？　間違いは起こせないでしょう？」[p]","[chara_mod name=""kyara_rinko_sabun"" cross=""false"" time=""500"" storage=""chara/180/ADV_rinko_00_06c.gif""]Rinko「Chỉ chuyện đó là... không được đâu. Nhé? Chúng ta không thể mắc sai lầm được, đúng không?」[p]","[chara_mod name=""kyara_rinko_sabun"" cross=""false"" time=""500"" storage=""chara/180/ADV_rinko_00_06c.gif""], [p]",Story_Main,"Mẹ Rinko: lịch thiệp, đằm thắm, xưng cô - cháu (hoặc tôi/chị - Shun-kun) | Có tag [p] chuyển trang"
